,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
5356,2014,DE,Delaware,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(39.008830667000495, -75.57774116799965)",10,Race/Ethnicity,American Indian/Alaska Native
5357,2014,DE,Delaware,Percent of adults aged 18 years and older who have an overweight classification,38.4,38.4,307.0,,,,,,2 or more races,"(39.008830667000495, -75.57774116799965)",10,Race/Ethnicity,2 or more races
5358,2014,DE,Delaware,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(39.008830667000495, -75.57774116799965)",10,Race/Ethnicity,Other
5464,2014,FL,Florida,Percent of adults aged 18 years and older who have an overweight classification,41.9,41.9,1847.0,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),55 - 64
5977,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,21.7,21.7,3787.0,Total,,,,,,"(38.89037138500049, -77.03196112699965)",11,Total,Total
5978,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,19.5,19.5,1552.0,,,,Male,,,"(38.89037138500049, -77.03196112699965)",11,Gender,Male
5979,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,23.7,23.7,2235.0,,,,Female,,,"(38.89037138500049, -77.03196112699965)",11,Gender,Female
5980,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,37.5,37.5,238.0,,,Less than high school,,,,"(38.89037138500049, -77.03196112699965)",11,Education,Less than high school
5981,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,30.1,30.1,616.0,,,High school graduate,,,,"(38.89037138500049, -77.03196112699965)",11,Education,High school graduate
5982,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,27.3,27.3,591.0,,,Some college or technical school,,,,"(38.89037138500049, -77.03196112699965)",11,Education,Some college or technical school
5983,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,12.6,12.6,2326.0,,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",11,Education,College graduate
5984,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,10.3,10.3,112.0,,18 - 24,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),18 - 24
5985,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,18.0,18.0,320.0,,25 - 34,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),25 - 34
5986,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,20.6,20.6,408.0,,35 - 44,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),35 - 44
5987,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,32.8,32.8,607.0,,45 - 54,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),45 - 54
5988,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,26.5,26.5,877.0,,55 - 64,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),55 - 64
5989,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,23.7,23.7,1463.0,,65 or older,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),65 or older
5990,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,34.1,34.1,313.0,,,,,"Less than $15,000",,"(38.89037138500049, -77.03196112699965)",11,Income,"Less than $15,000"
5991,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,27.5,27.5,406.0,,,,,"$15,000 - $24,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$15,000 - $24,999"
5992,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,22.3,22.3,216.0,,,,,"$25,000 - $34,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$25,000 - $34,999"
5993,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,28.8,28.8,311.0,,,,,"$35,000 - $49,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$35,000 - $49,999"
5994,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,23.0,23.0,415.0,,,,,"$50,000 - $74,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$50,000 - $74,999"
5995,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,12.1,12.1,1537.0,,,,,"$75,000 or greater",,"(38.89037138500049, -77.03196112699965)",11,Income,"$75,000 or greater"
5996,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,25.0,25.0,589.0,,,,,Data not reported,,"(38.89037138500049, -77.03196112699965)",11,Income,Data not reported
5997,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,10.3,10.3,1636.0,,,,,,Non-Hispanic White,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Non-Hispanic White
5998,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,33.9,33.9,1734.0,,,,,,Non-Hispanic Black,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Non-Hispanic Black
5999,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,19.9,19.9,133.0,,,,,,Hispanic,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Hispanic
6000,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,5.9,5.9,70.0,,,,,,Asian,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Asian
6001,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Hawaiian/Pacific Islander
6002,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,,,,,,,,,American Indian/Alaska Native,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,American Indian/Alaska Native
6003,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,34.2,34.2,74.0,,,,,,2 or more races,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,2 or more races
6004,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Other
6005,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,33.2,33.2,3787.0,Total,,,,,,"(38.89037138500049, -77.03196112699965)",11,Total,Total
6006,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,1552.0,,,,Male,,,"(38.89037138500049, -77.03196112699965)",11,Gender,Male
6007,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,30.1,30.1,2235.0,,,,Female,,,"(38.89037138500049, -77.03196112699965)",11,Gender,Female
6008,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,42.0,42.0,238.0,,,Less than high school,,,,"(38.89037138500049, -77.03196112699965)",11,Education,Less than high school
6009,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,616.0,,,High school graduate,,,,"(38.89037138500049, -77.03196112699965)",11,Education,High school graduate
6010,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,591.0,,,Some college or technical school,,,,"(38.89037138500049, -77.03196112699965)",11,Education,Some college or technical school
6011,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,31.9,31.9,2326.0,,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",11,Education,College graduate
6012,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,25.9,25.9,112.0,,18 - 24,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),18 - 24
6013,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,32.4,32.4,320.0,,25 - 34,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),25 - 34
6014,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,408.0,,35 - 44,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),35 - 44
6015,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,607.0,,45 - 54,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),45 - 54
6016,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,877.0,,55 - 64,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),55 - 64
6017,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,40.5,40.5,1463.0,,65 or older,,,,,"(38.89037138500049, -77.03196112699965)",11,Age (years),65 or older
6018,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,313.0,,,,,"Less than $15,000",,"(38.89037138500049, -77.03196112699965)",11,Income,"Less than $15,000"
6019,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,406.0,,,,,"$15,000 - $24,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$15,000 - $24,999"
6020,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,31.9,31.9,216.0,,,,,"$25,000 - $34,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$25,000 - $34,999"
6021,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,41.2,41.2,311.0,,,,,"$35,000 - $49,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$35,000 - $49,999"
6022,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,26.9,26.9,415.0,,,,,"$50,000 - $74,999",,"(38.89037138500049, -77.03196112699965)",11,Income,"$50,000 - $74,999"
6023,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,33.0,33.0,1537.0,,,,,"$75,000 or greater",,"(38.89037138500049, -77.03196112699965)",11,Income,"$75,000 or greater"
6024,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,589.0,,,,,Data not reported,,"(38.89037138500049, -77.03196112699965)",11,Income,Data not reported
6025,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,30.6,30.6,1636.0,,,,,,Non-Hispanic White,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Non-Hispanic White
6026,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,1734.0,,,,,,Non-Hispanic Black,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Non-Hispanic Black
6027,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,38.8,38.8,133.0,,,,,,Hispanic,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Hispanic
6028,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,12.8,12.8,70.0,,,,,,Asian,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Asian
6029,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Hawaiian/Pacific Islander
6030,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,American Indian/Alaska Native
6031,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,26.0,26.0,74.0,,,,,,2 or more races,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,2 or more races
6032,2014,DC,District of Columbia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(38.89037138500049, -77.03196112699965)",11,Race/Ethnicity,Other
6648,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,26.2,26.2,9156.0,Total,,,,,,"(28.932040377000476, -81.92896053899966)",12,Total,Total
6649,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,25.8,25.8,3769.0,,,,Male,,,"(28.932040377000476, -81.92896053899966)",12,Gender,Male
6650,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,29.5,29.5,669.0,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",12,Education,Less than high school
6651,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,27.4,27.4,2400.0,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",12,Education,High school graduate
6652,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,28.1,28.1,2653.0,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",12,Education,Some college or technical school
6653,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,20.2,20.2,3393.0,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",12,Education,College graduate
6654,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,15.3,15.3,416.0,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),18 - 24
6655,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,24.3,24.3,703.0,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),25 - 34
6656,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,31.2,31.2,810.0,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),35 - 44
6657,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,33.1,33.1,1310.0,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),45 - 54
6658,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,28.4,28.4,1847.0,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),55 - 64
6659,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,23.2,23.2,4070.0,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",12,Age (years),65 or older
6660,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,31.5,31.5,922.0,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",12,Income,"Less than $15,000"
6661,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,29.9,29.9,1508.0,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",12,Income,"$15,000 - $24,999"
6662,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,28.9,28.9,954.0,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",12,Income,"$25,000 - $34,999"
6663,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,27.3,27.3,1168.0,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",12,Income,"$35,000 - $49,999"
6664,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,25.3,25.3,1175.0,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",12,Income,"$50,000 - $74,999"
6665,2014,FL,Florida,Percent of adults aged 18 years and older who have obesity,23.5,23.5,2174.0,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",12,Income,"$75,000 or greater"
