,Address,City,Latitude,Longitude,State,Restaurant
8070,1416 Farmers Ln,Santa Rosa,38.43456,-122.68731000000001,CA,Taco Bell
8071,23711 Airport Rd,Coshocton,40.296654,-81.848438,OH,Burger King
8072,1444 S Belt Line Rd,Mesquite,32.74678,-96.59616,TX,McDonald's
8073,109 Rockdale Ave,New Bedford,41.6146,-70.9355,MA,Domino's Pizza
8074,6044 S Western Ave,Chicago,41.7839,-87.683836,IL,Subway
8075,W. Craig Rd,North Las Vegas,36.239075123,-115.167774509,NV,Del Taco
8076,1406 N Main St,Brinkley,34.90503,-91.1979,AR,McDonald's
8077,201 E Magnolia Blvd,Burbank,34.183429,-118.312164,CA,Panda Express
8078,826 W Broadway St,Mcloud,35.435970000000005,-97.09788,OK,SONIC Drive-In
8079,3831 E Craig Rd,North Las Vegas,36.2403,-115.0913,NV,Burger King
8080,at Gate A16,Grapevine,32.906469589000004,-97.036914825,TX,McDonald's
8081,409 E Main St,Price,39.599790000000006,-110.80306999999999,UT,McDonald's
8082,7135 S Rainbow Blvd,Las Vegas,36.058716,-115.24335500000001,NV,Raising Cane's Chicken Fingers
8083,901 Forum Dr,Rolla,37.952478,-91.75225400000001,MO,Subway
8084,1904 Oates Dr,Mesquite,32.836852669,-96.62989499999999,TX,Wienerschnitzel
8085,3335 Sixes Rd,Canton,34.173359999999995,-84.54909,GA,McDonald's
8086,293 Social St,Woonsocket,42.007901000000004,-71.508367,RI,Burger King
8087,231 Highway 515,Blairsville,34.88028,-83.95501,GA,Blimpie Subs & Sandwiches
8088,7110 Clairemont Mesa Blvd,San Diego,32.833,-117.1635,CA,Arby's
8089,1810 W Ih 10,Seguin,29.58,-97.99,TX,Jack In The Box
8090,372 Elmira Rd,Ithaca,42.421172,-76.518141,NY,McDonald's
8091,404 N Wood,Gilmer,32.73197408,-94.942951702,TX,KFC
8092,189 Main St,Saco,43.49693,-70.4467,ME,Rapid Ray's
8093,205 W Duval St,Lake City,30.189675488000002,-82.63913086,FL,Popeye's Louisiana Kitchen
8094,271 S Gay St,Auburn,32.602143,-85.47992099999999,AL,Taco Bell
8095,6200 Montgomery Blvd N E,Albuquerque,35.13078,-106.57757,NM,Subway
8096,12812 Hawthorne Blvd,Hawthorne,33.915825,-118.35206000000001,CA,Rally's Hamburgers
8097,245 Allegheny Blvd,Brookville,41.172706,-79.100587,PA,Taco Bell
8098,8300 Phipps Rd,Palmetto,33.528103109,-84.659654074,GA,McDonald's
8099,7823 Slide Rd,Lubbock,33.5214,-101.9219,TX,KFC
8100,2246 Baseline St,Cornelius,45.520061,-123.043411,OR,Burger King
8101,575 Bankhead Hwy,Carrollton,33.5865888,-85.057560683,GA,KFC
8102,979 US Highway 1,North Brunswick,40.460466474,-74.46651220300001,NJ,McDonald's
8103,266 W Broad St,Groveland,28.560758964,-81.857085675,FL,Hardee's
8104,8425 Centennial Pkwy,Las Vegas,36.27663,-115.27928999999999,NV,McDonald's
8105,1465 W Lake St,Addison,41.946937,-88.023655,IL,Arby's
8106,10620 W Highway 2,Spokane,47.643471115,-117.55947397,WA,Carl's Jr
8107,285 Maple St,Holyoke,42.20578,-72.61053000000001,MA,McDonald's
8108,8270 Marbach Rd,San Antonio,29.4174885,-98.653406176,TX,KFC
8109,2043 E Broadway Blvd,Tucson,32.2217,-110.9413,AZ,Wienerschnitzel
8110,3530 S Moorland Rd,New Berlin,42.979915000000005,-88.107731,WI,Taco Bell
8111,6600 Reisterstown Rd,Baltimore,39.35722,-76.70409000000001,MD,Taco Bell
8112,2705 Via de la Valle,Del Mar,32.98055,-117.2498,CA,McDonald's
8113,4020 W 95th St,Oak Lawn,41.720820685,-87.723218915,IL,Portillo's
8114,2561 E Ave S,Palmdale,34.558357,-118.08284099999999,CA,Taco Bell
8115,11050 Highway 51 S,Atoka,35.4479,-89.7839,TN,SONIC Drive-In
8116,8403 NW 12th St,Miami,25.78383,-80.33324,FL,McDonald's
8117,2920 Eldorado Pkwy,Mckinney,33.16837,-96.66253,TX,Taco Bell
8118,1600 E Pine St,Central Point,42.37791,-122.89905,OR,Subway
8119,5320 State Hwy 78,Sachse,32.971155713,-96.602590084,TX,Taco Bueno
8120,3285 W Hillsborough Ave,Tampa,27.9964,-82.4964,FL,Pollo Tropical
8121,17395 17th St,Tustin,33.76012,-117.82781000000001,CA,Subway
8122,1850 S 7th St,Phoenix,33.429745000000004,-112.065704,AZ,McDonald's
8123,3415 SE 192nd Ave,Vancouver,45.596051,-122.478055,WA,Subway
8124,1911 Tuttle Creek Blvd,Manhattan,39.198246999999995,-96.562861,KS,Vista Drive In
8125,"200 Chickasaw Ridge Dr,",Oakland,35.227207,-89.52428,TN,Pizza Hut
8126,636 Lincoln Ave,Cadiz,40.2834,-80.99969,OH,Wendy's
8127,1501 Atlantic Ave,Atlantic City,39.36215,-74.43049,NJ,Taco Bell
8128,905 N Smithfield Rd,Knightdale,35.7978,-78.4881,NC,Hardee's
8129,10930 N Central Expy,Dallas,32.89799,-96.76823,TX,Chicken Express
8130,951 Hank Aaron Dr,West Palm Beach,26.723657,-80.080533,FL,Wendy's
8131,11364 Foley Blvd NW,Minneapolis,45.175774915,-93.276940584,MN,McDonald's
8132,103 N Iliff St,Medicine Lodge,37.28123,-98.58707,KS,Subway
8133,1165 Harrisburg Pike,Carlisle,40.22956,-77.14378,PA,Wendy's
8134,W 249 N 6498 Hwy 164,Sussex,43.137894,-88.24371,WI,Taco Bell
8135,102 N Longstreet St,Kingstree,33.663109999999996,-79.83327,SC,McDonald's
8136,6871 W Overland Rd,Boise,43.589741,-116.26692,ID,Pizza Hut
8137,49 Sparta Ave,Sparta,41.03736,-74.639302,NJ,Burger King
8138,651 Regional Rd,Greensboro,36.10237896,-79.962239286,NC,Bojangles' Famous Chicken 'n Biscuits
8139,3836 South St,Lafayette,40.41827,-86.8355,IN,Chick-Fil-A
8140,1124 S Union Ave,Roswell,33.380140000000004,-104.535873,NM,Domino's Pizza
8141,438 E Main St,Henderson,35.441,-88.63167,TN,McDonald's
8142,Blvd El Bote 202,Mercer Island,22.776770767,-102.5977488,WA,Subway
8143,4450 E Brown Rd,Mesa,33.437290000000004,-111.73511,AZ,SONIC Drive-In
8144,555 W Country Club Ln,Escondido,33.1589,-117.10031000000001,CA,Round Table Pizza
8145,2196 Hospital Dr,Batavia,39.08025,-84.1467,OH,Burger King
8146,74-5452 Makala Blvd,Kailua Kona,19.649384,-156.005005,HI,Taco Del Mar
8147,2321 Ogden Ave,Downers Grove,41.805603999999995,-88.041975,IL,Jimmy John's
8148,1730 E Yosemite Ave,Manteca,37.79702,-121.1892,CA,El Pollo Loco
8149,204 Segler Dr,Oak Grove,36.668903,-87.442116,KY,Quiznos Sub
8150,105 SW 7th St,Renton,47.473290000000006,-122.21831,WA,Popeye's Louisiana Kitchen
8151,1204 State Route 23,Butler,40.990722668000004,-74.33721336100001,NJ,Wendy's
8152,7352 E State Route 37,Sunbury,40.26573,-82.92983000000001,OH,McDonald's
8153,20131 Highway 59 N,Humble,30.007505,-95.26738,TX,Arby's
8154,515 Westheimer Rd,Houston,29.74454,-95.38819000000001,TX,Subway
8155,1214 S Highland Ave,Lombard,41.8598,-88.012245,IL,Tom's Grill
8156,12940 Middlebrook Rd,Germantown,39.180496000000005,-77.26890999999999,MD,Domino's Pizza
8157,15685 E Valley Blvd,La Puente,34.019079999999995,-117.95734399999999,CA,Yoshinoya
8158,1604 Bypass 72 NE,Greenwood,34.216366,-82.157499,SC,Taco Bell
8159,330 US Highway 9 N,Woodbridge,40.555973,-74.28454,NJ,McDonald's
8160,2555 Inwood Rd,Dallas,32.821872,-96.835889,TX,Subway
8161,Anderson Rd,Rock Hill,34.901362255,-80.992155143,SC,McDonald's
8162,2245 Chesnee Hwy,Spartanburg,35.021685,-81.896314,SC,Bojangles' Famous Chicken 'n Biscuits
8163,28083 Newhall Ranch Rd,Valencia,34.441942,-118.575317,CA,Jack In The Box
8164,1010 W Colfax Ave,Denver,39.73949,-105.000583,CO,Burger King
8165,1335 S Washington Ave,Emmett,43.863452,-116.50008500000001,ID,McDonald's
8166,503 W Washington St,Purcell,35.0138,-97.3661,OK,Carl's Jr
8167,2100 Louisiana Blvd NE,Albuquerque,35.09882,-106.56853000000001,NM,Sbarro
8168,1177 Bells Ferry Rd,Marietta,33.980301436,-84.559237681,GA,Subway
8169,9528 Parkway E,Birmingham,33.59672,-86.69415,AL,Burger King
8170,96 E 12300 S,Draper,40.52626127,-111.887544393,UT,Del Taco
8171,85 Main St,Tewksbury,42.625957,-71.2708,MA,Burger King
8172,6314 S Westnedge Ave,Portage,42.22503,-85.58994,MI,Taco Bell
8173,40 S Broadway Pl,Tucson,32.220533,-110.831969,AZ,Culver's
8174,2920 Eldorado Pkwy,Mckinney,33.168252497,-96.66269746799999,TX,KFC
8175,10000 California St,Omaha,41.2645,-96.06688,NE,Sbarro
8176,369 Wilton Rd,Farmington,44.637676,-70.15392,ME,KFC
8177,4382 Brandt Pike,Dayton,39.81561,-84.13058000000001,OH,Burger King
8178,1704 N Milwaukee Ave,Chicago,41.91212,-87.68033,IL,Subway
8179,101 S Semoran Blvd,Winter Park,28.596909000000004,-81.30654,FL,Taco Bell
8180,24915 W Newberry Rd,Newberry,29.646247,-82.60576766,FL,Hardee's
8182,164 Barrett Pkwy N E,Marietta,34.014508625,-84.554985781,GA,Burger King
8183,1839 W Indian School Rd,Phoenix,33.49503,-112.09955,AZ,Pizza Hut
8184,5847 S Decatur Blvd,Las Vegas,36.083996,-115.20851200000001,NV,Farmer Boys
8185,7930 W Tropical Pkwy,Las Vegas,36.27044,-115.26919,NV,Baja Fresh Mexican Grill
8186,975 Route 173,Bloomsbury,40.659239693,-75.074931485,NJ,Travelcenters of America
8187,3999 Centerpoint Pkwy,Pontiac,42.606590000000004,-83.24896,MI,Quiznos Sub
8188,1606 Memorial Dr,Chicopee,42.201117595999996,-72.574102772,MA,D'Angelo Grilled Sandwiches
8190,1210 Gordon Cooper Dr,Tecumseh,35.27401,-96.93101999999999,OK,McDonald's
8191,10575 Silverdale Way NW,Silverdale,47.6592,-122.6867,WA,KFC
8192,7116 Atlantic Ave,Bell Gardens,33.9707341,-118.18815649999999,CA,Subway
8193,1197 E Tropicana Ave,Las Vegas,36.100601,-115.13731499999999,NV,Del Taco
8194,101 Princeton Blvd,Adairsville,34.376529999999995,-84.91441999999999,GA,Hardee's
8196,812 Dacula Rd,Dacula,34.00651,-83.91464,GA,SONIC Drive-In
8197,80 McHenry Rd,Buffalo Grove,42.154919,-87.960009,IL,Burger King
8198,2210 E Baseline Rd,Mesa,33.379353341,-111.78501449,AZ,KFC
8199,1106 S Cannon Blvd,Kannapolis,35.479738,-80.612037,NC,Wendy's
8200,7140 Louetta Rd,Spring,30.02242,-95.52235300000001,TX,McDonald's
8201,19915 Stone Oak Pkwy,San Antonio,29.6424,-98.49004000000001,TX,McDonald's
8202,203 N Curtis Ave,Pea Ridge,36.44378,-94.11675,AR,McDonald's
8203,11724 Ulysses St NE,Minneapolis,45.18345193,-93.23838743200001,MN,Fitness 19
8204,7150 W Lake Mead Blvd,Las Vegas,36.1964,-115.24796,NV,Wendy's
8205,309 W Young St,Llano,30.75992,-98.67917,TX,Taco Bell
8206,4285 Bells Ferry Rd,Kennesaw,34.055448299,-84.55713641199999,GA,Burger King
8207,13011 Old Hickory Blvd,Antioch,36.014721,-86.617874,TN,Burger King
8208,10210 Central Ave Ne,Albuquerque,35.072178,-106.53455,NM,Taco Cabana
8209,216 W Taylor St,Griffin,33.24684,-84.26603,GA,Burger King
8210,2490 W Main St,Norman,35.218270000000004,-97.47938,OK,Arby's
8211,1335 W Kearney St,Springfield,37.241221,-93.30791500000001,MO,Taco Bell
8212,1425 Georgia Ave,Macon,32.8407,-83.6428,GA,Church's Chicken
8213,2204 N Plainfield E,Grand Rapids,43.002927,-85.653087,MI,Burger King
8214,1485 N Michigan Ave,Howell,42.621448,-83.924943,MI,Jimmy John's
8215,216 S Broadway St,La Porte,29.663422999999998,-95.019624,TX,Sonic
8216,10550 S 1300 E,Sandy,40.559799,-111.85378999999999,UT,McDonald's
8217,15495 E Andrews Drive #445 Harman Gtwy,Denver,39.77365551,-104.807567194,CO,KFC
8218,2902 E Fletcher Ave,Tampa,28.0696,-82.4275,FL,Burger King
8220,900 Bob Wallace Ave S W,Huntsville,34.711690000000004,-86.587452,AL,Quiznos Sub
8221,1820 Pacific Blvd SW,Albany,44.62285,-123.11072,OR,McDonald's
8222,272 Garfield Ave,Cranston,41.7941,-71.4442,RI,Royal Buffet
8223,10004 S Main St,High Point,35.90224586,-79.951976,NC,Wendy's
8224,515 E 4th St,Watkins Glen,42.38316,-76.86444,NY,McDonald's
8225,3220 E Whitestone Blvd,Cedar Park,30.535009999999996,-97.77971,TX,SONIC Drive-In
8226,1400 Busse Rd,Elk Grove Village,42.00565,-87.96011999999999,IL,Taco Bell
8227,3667 E Grand River Ave,Howell,42.589401,-83.88131899999999,MI,Wendy's
8228,3863 N Post Rd,Indianapolis,39.8277,-86.0095,IN,Church's Chicken
8229,422 Bush River Rd,Columbia,34.030589,-81.09292099999999,SC,Blimpie Subs & Sandwiches
8230,302 Southmore Ave,Pasadena,29.6905,-95.2087,TX,Taco Bell
8231,24800 Sunnymead Blvd,Moreno Valley,33.93909,-117.23017,CA,El Pollo Loco
8232,1675 Highway 138 SE,Conyers,33.646435,-84.013689,GA,KFC
8233,5510 Lafayette Rd,Indianapolis,39.851459999999996,-86.26289,IN,Cousins Subs
8234,501 Grant Rd,East Wenatchee,47.406000000000006,-120.2818,WA,Jack In The Box
8235,2033 San Pablo Ave,Berkeley,37.868595,-122.29171000000001,CA,Lanesplitter Pizza & Pub
8236,1015 S Broadway,Saint Louis,38.61683,-90.19413,MO,Rally's Hamburgers
8237,800 W US Highway 30,Schererville,41.491170000000004,-87.47151,IN,White Castle
8238,1606 Highway 291 N,Harrisonville,38.664761979,-94.367440625,MO,KFC
8239,1316 N State St,Belvidere,42.268871000000004,-88.85403000000001,IL,Burger King
8240,208 Corte Madera Town Ctr,Corte Madera,37.927673999999996,-122.51709299999999,CA,World Wrapps
8241,599 E Tremont Ave,Bronx,40.8465,-73.89353,NY,McDonald's
8242,36158 US Hwy 27,Haines City,28.125765,-81.64036999999999,FL,Subway
8243,1526 W Edinger Ave,Santa Ana,33.72683,-117.88888999999999,CA,McDonald's
8244,3413 Denny Ave,Pascagoula,30.37998,-88.52494,AL,Checker's Drive-in Restaurant
8245,7010 S Zurich Ave,Tulsa,36.06216,-95.92155,OK,McDonald's
8246,27322 Lorain Rd,North Olmsted,41.4155,-81.9249,OH,McDonald's
8247,3930 Louetta Rd,Spring,30.074353000000002,-95.411416,TX,Hunam Garden
8248,5958 E McKellips Rd,Mesa,33.452290000000005,-111.70267,AZ,Blimpie Subs & Sandwiches
8249,1733 Whiskey Rd,Aiken,33.526796999999995,-81.721657,SC,Hardee's
8250,4535 Rittiman Rd,San Antonio,29.484400173,-98.404210373,TX,Popeye's Louisiana Kitchen
8251,92 Plaza Ln,Oxford,33.601748574,-85.836473342,AL,McDonald's
8252,4801 Kietzke Ln,Reno,39.483012,-119.79079499999999,NV,Boston Market
8253,2235 W Alameda Ave,Denver,39.711526,-105.013636,CO,Wendy's
8255,7646 N Blackstone Ave,Fresno,36.845791,-119.79016599999999,CA,Carl's Jr
8256,1799 N Congress Ave,Boynton Beach,26.544197201,-80.091281533,FL,McDonald's
8257,1110 E Main St,Midlothian,32.475570000000005,-96.98076999999999,TX,Jack In The Box
8258,229 W Greens Rd,Houston,29.948947999999998,-95.4211,TX,Subway
8259,851 State Highway 54,Black River Falls,44.29361,-90.8296,WI,McDonald's
8260,969 Providence Rd,Chesapeake,36.810340000000004,-76.2195,VA,SONIC Drive-In
8261,3649 Highway 138 SE,Stockbridge,33.5532,-84.2719,GA,Chick-Fil-A
8262,291 Stoner Ave,Westminster,39.559098176,-76.989386675,MD,Subway
8263,2318 W Northern Ave,Phoenix,33.55324,-112.1087,AZ,Burger King
8264,5510 E 41st St,Tulsa,36.10402,-95.91362,OK,Jimmy John's
8265,5796 Gull Rd,Kalamazoo,42.3132,-85.5434,MI,Wendy's
8266,197 W Ocean View Ave,Norfolk,36.9553,-76.2531,VA,Burger King
8267,8011 Wadsworth Blvd,Arvada,39.84221112,-105.08266284,CO,McDonald's
8268,"Cc Campanar Valencia 3, Manuel De Falla,13",Anderson,39.476561517,-0.405507355,IN,Burger King
8269,2257 Pine Ridge Rd,Naples,26.211678,-81.77241,FL,Rally's Hamburgers
8270,2000 N Plano Rd,Richardson,32.97504,-96.69975,TX,Soulfish Grill
8271,765 N Main St,Vidor,30.132309999999997,-94.01631,TX,McDonald's
8272,1956 W Martin Luther King Blvd,Fayetteville,36.056740000000005,-94.18791999999999,AR,Whataburger
8273,3232 N Campbell Ave,Tucson,32.265702000000005,-110.94328,AZ,McDonald's
8274,6085 Samuell Blvd,Dallas,32.792190000000005,-96.69906999999999,TX,Burger King
8275,Hwy 74a,Forest City,35.33411801,-81.89239655,NC,Taco Bell
8276,4921 N Reserve St,Missoula,46.91097,-114.03594,MT,Domino's Pizza
8277,19701 Esperanza Rd,Yorba Linda,33.8628,-117.7886,CA,Del Taco
8278,141 Fairfax Pike,Stephens City,39.080783000000004,-78.210771,VA,Wendy's
8279,1975 E Beltline Ave NE,Grand Rapids,42.996,-85.5906,MI,Wendy's
8280,300 Highway 78 E,Jasper,33.85164446,-87.27187576,AL,Chick-Fil-A
8281,7 E 83rd St,Chicago,41.743528184,-87.62405860700001,IL,Kam's Chop Suey
8282,140 Tremont St,Boston,42.35559,-71.06263,MA,Ziti's Italian Express
8283,550 Highway 53,Poplar Bluff,36.766234999999995,-90.41665,MO,McDonald's
8284,1619 S Mission St,Mount Pleasant,43.58627,-84.76675,MI,Wendy's
8285,5732 Buckeystown Pike,Frederick,39.392309000000004,-77.40943,MD,Subway
8286,710 S Grand Ave E,Springfield,39.786911748,-89.646232609,IL,Rally's Hamburgers
8287,165 S Sheridan Blvd,Denver,39.714040999999995,-105.05351399999999,CO,Taco Bell
8288,6171 Mission Gorge Rd,San Diego,32.786834999999996,-117.0975,CA,Subway
8289,480 Lyons Ave,Irvington,40.71513,-74.22453,NJ,White Castle
8290,720 E Main St,Jackson,39.042590000000004,-82.62883000000001,OH,Burger King
8291,29161 Canwood St,Agoura Hills,34.146732,-118.75966000000001,CA,McDonald's
8292,1505 N Arizona Blvd,Coolidge,32.9961,-111.52327,AZ,KFC
8293,306 Nc Highway 55 W,Mount Olive,35.2099,-78.0813,NC,Wendy's
8294,7313 San Pedro Ave,San Antonio,29.51585,-98.49925999999999,TX,Jimmy John's
8295,6904 Fm 1960 Rd E,Humble,29.997707000000002,-95.173234,TX,McDonald's
8296,1580 Holcomb Bridge Rd,Roswell,34.01691199,-84.310335619,GA,Subway
8297,850 Route 54 E,Black River Falls,44.293660516,-90.829639434,WI,McDonald's
8298,2346 E Mcdowell Rd,Phoenix,33.466112,-112.03064199999999,AZ,Wendy's
8299,2703 Dawson Rd,Albany,31.615919,-84.21923000000001,GA,Chick-Fil-A
8300,2511 N Grand Ave,Santa Ana,33.770506526999995,-117.851750798,CA,Subway
8301,9120 W Thomas Rd,Phoenix,33.479890000000005,-112.25593,AZ,McDonald's
8302,1401 W Artesia Blvd,Gardena,33.873194849,-118.299493789,CA,Carl's Jr
8303,74 Turnpike Sq,Milford,41.241616,-73.034191,CT,Home Town Buffet
8304,3232 S Route 59,Naperville,41.70558,-88.20512,IL,McDonald's
8305,3333 Buford Dr,Buford,34.065146999999996,-83.984764,GA,Chick-Fil-A
8306,1928 S Commons,Federal Way,47.313908018,-122.309213876,WA,Five Guys
8308,4010 Blackhawk Rd,Rock Island,41.467352431,-90.544850481,IL,Checker's Drive-in Restaurant
8309,5475 Appalachian Hwy,Blue Ridge,34.87743,-84.30003,GA,Taco Bell
8310,507 E Russell St,Calhoun City,33.840775,-89.31781,MS,Subway
8311,4065 S Maryland Pkwy,Las Vegas,36.11562,-115.13811000000001,NV,Five Guys
8312,893 Garrisonville Rd,Stafford,38.46846,-77.45994,VA,McDonald's
8313,101 Electric City Blvd,Anderson,34.579539000000004,-82.71395,SC,McDonald's
8314,1511 Yadkinville Rd,Mocksville,35.92071,-80.58745,NC,Arby's
8315,2905 Van Buren Blvd,Riverside,33.90811,-117.43627,CA,McDonald's
8316,12362 S Minuteman Dr,Draper,40.52533,-111.88873000000001,UT,Carl's Jr
8317,1007 Se Everett Mall Way,Everett,47.911343,-122.21883500000001,WA,Arby's
8318,1101 N Queen St,Martinsburg,39.46978595,-77.955143451,WV,Wendy's
8319,2101 Duluth Highway 120,Duluth,33.976677,-84.092219,GA,McDonald's
8320,179 N Plaza Access Rd,Somerset,39.999680669,-79.046046691,PA,Auntie Anne's
8321,8000 E S E Topeka Service Area 2 I 70,Tecumseh,39.019531693000005,-95.509060045,KS,Taco Bell
8322,1917 N Turner St,Hobbs,32.720593,-103.14245799999999,NM,Grandy's
8323,2314 S Oneida St,Green Bay,44.488697808999994,-88.066047811,WI,KFC
8324,6002 N Mesa,El Paso,31.829993825,-106.528361504,TX,Burger King
8325,1650 Armory Dr,Franklin,36.666853,-76.956055,VA,McDonald's
8326,1617 N Eastern Ave,Los Angeles,34.05975,-118.17336,CA,McDonald's
8327,126 College Ave,New Brunswick,40.5026,-74.4517,NJ,Wendy's
8328,10196 Scripps Poway Pkwy,San Diego,32.9364,-117.10878000000001,CA,Wendy's
8329,5575 N Jim Miller Rd,Dallas,32.7926,-96.70043100000001,TX,Taco Bell
8330,16920 Goldenwest St,Huntington Beach,33.716553000000005,-118.00621000000001,CA,El Pollo Loco
8331,205 US Route 1,Scarborough,43.592929999999996,-70.33044,ME,Wendy's
8332,1100 Smithville Hwy,Mcminnville,35.698814,-85.78028,TN,Krystal
8333,1405 W Elizabeth St,Fort Collins,40.57458,-105.101506,CO,Wendy's
8334,10450 Friars Rd,San Diego,32.792343,-117.09891,CA,Pizza Hut
8335,141 S 18th St,Kansas City,39.10035,-94.6493,KS,Subway
8336,2827 Navajo Rd,El Cajon,32.802064,-117.004318,CA,Taco Bell
8337,108 Highland Ct,Neenah,44.142044,-88.520979,WI,McDonald's
8338,770 34th St N,Saint Petersburg,27.7805,-82.6795,FL,KFC
8339,472 E Wickenburg Way,Wickenburg,33.971893,-112.7235,AZ,Domino's Pizza
8340,700 Mcginnis Dr,Wayne,38.255190999999996,-82.43264599999999,WV,Wendy's
8341,1510 E Hammer Ln,Stockton,38.020507,-121.293322,CA,El Pollo Loco
8342,245 N Moorpark Rd,Thousand Oaks,34.181656,-118.87598,CA,Ll Hawaiian Barbecue
8343,3550 Ulmerton Rd,Clearwater,27.89322,-82.681607,FL,Taco Bell
8344,8512 Benbrook Blvd,Fort Worth,32.68184,-97.462234,TX,Golden Chick
8345,3234 Owen Rd,Fenton,42.790209999999995,-83.73563,MI,Taco Bell
8346,1180 E Desert Inn Rd,Las Vegas,36.130119665,-115.13730034299999,NV,Carl's Jr
8347,840 Wainee St,Lahaina,20.877234,-156.678607,HI,Maui Tacos
8348,549 S Yearling Rd,Columbus,39.962920000000004,-82.88604000000001,OH,Dairy Queen
8349,4750 Almaden Expy,San Jose,37.261406,-121.87566000000001,CA,Subway
8350,4890 Peachtree Industrial Blvd,Norcross,33.968101000000004,-84.19494499999999,GA,Dairy Queen
8351,3983 Bemiss Rd,Valdosta,30.909090000000003,-83.26375999999999,GA,Wendy's
8352,2245 W Northwest Hwy,Dallas,32.863738,-96.895962,TX,Taco Bell
8353,9052 W Fairview Ave,Boise,43.61985,-116.29536999999999,ID,Jack In The Box
8354,7501 W Cermak Rd,Riverside,41.847244003,-87.809601602,IL,Taco Bell
8356,708 E Liberty St,York,34.986626,-81.224088,SC,McDonald's
8357,300 Berkley Rd N,Wilson,35.742939752,-77.92388443,NC,McDonald's
8358,106 W Central Ave,Petal,31.3469,-89.2631,AL,Hardee's
8359,755 Texas Ave,Bridge City,30.023464,-93.84356600000001,TX,McDonald's
8360,7359 Milliken Ave,Rancho Cucamonga,34.120251025,-117.557956904,CA,Carl's Jr
8361,108 Westland Way,Rock Springs,41.577813,-109.25149499999999,WY,Taco Bell
8362,921 Myers St,Richmond,37.563,-77.4695,VA,Hardee's
8363,7575 Dodge St,Omaha,41.25956,-96.03187,NE,SONIC Drive-In
8364,6585 Grand Ave,Gurnee,42.385357,-87.965696,IL,Wendy's
8365,2163 Madison Ave,Granite City,38.702421,-90.143715,IL,Jack In The Box
8366,421 W Broadway Ave,Minneapolis,44.99913,-93.285294,MN,Wendy's
8367,3110 E La Palma Ave,Anaheim,33.850927718,-117.85658122,CA,Carl's Jr
8368,3007 Nys Route 417,Olean,42.076978000000004,-78.463864,NY,Burger King
8369,6101 Cambridge Way,Plainfield,39.672354,-86.369288,IN,McDonald's
8370,3140 Gulf Fwy,League City,29.450813637,-95.078258856,TX,McDonald's
